# NeutrinoAntineutrinoInteraction/NeutrinoAntineutrinoResonanceElectron interaction rates
# neutrino field: massive Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 34240bf825c959521ec71bc1e6d82591f4f17700
# log10(E/eV), 1/lambda [1/Mpc]
10.00	0.0000000e+00
10.03	0.0000000e+00
10.07	0.0000000e+00
10.10	0.0000000e+00
10.14	0.0000000e+00
10.17	0.0000000e+00
10.20	0.0000000e+00
10.24	0.0000000e+00
10.27	0.0000000e+00
10.31	0.0000000e+00
10.34	0.0000000e+00
10.37	0.0000000e+00
10.41	0.0000000e+00
10.44	0.0000000e+00
10.48	0.0000000e+00
10.51	0.0000000e+00
10.55	0.0000000e+00
10.58	0.0000000e+00
10.61	0.0000000e+00
10.65	0.0000000e+00
10.68	0.0000000e+00
10.72	0.0000000e+00
10.75	0.0000000e+00
10.78	0.0000000e+00
10.82	0.0000000e+00
10.85	0.0000000e+00
10.89	0.0000000e+00
10.92	4.5723749e-270
10.95	2.7275222e-250
10.99	5.1058790e-232
11.02	3.9740646e-215
11.06	1.6348035e-199
11.09	4.4371568e-185
11.12	9.7549789e-172
11.16	2.0998285e-159
11.19	5.2737275e-148
11.23	1.8172890e-137
11.26	9.9813175e-128
11.29	1.0036543e-118
11.33	2.1001387e-110
11.36	1.0294782e-102
11.40	1.3190128e-95
11.43	4.8877957e-89
11.46	5.7525684e-83
11.50	2.3446660e-77
11.53	3.5852627e-72
11.57	2.2146789e-67
11.60	5.9177377e-63
11.64	7.2865251e-59
11.67	4.3832685e-55
11.70	1.3597726e-51
11.74	2.2868209e-48
11.77	2.1835623e-45
11.81	1.2354438e-42
11.84	4.3088511e-40
11.87	9.6082560e-38
11.91	1.4169017e-35
11.94	1.4256363e-33
11.98	1.0073752e-31
12.01	5.1343083e-30
12.04	1.9346474e-28
12.08	5.5139692e-27
12.11	1.2140494e-25
12.15	2.1056912e-24
12.18	2.9293960e-23
12.21	3.3238060e-22
12.25	3.1237156e-21
12.28	2.4665265e-20
12.32	1.6581094e-19
12.35	9.6063394e-19
12.38	4.8509473e-18
12.42	2.1575362e-17
12.45	8.5339870e-17
12.49	3.0289620e-16
12.52	9.7270099e-16
12.56	2.8479770e-15
12.59	7.6567710e-15
12.62	1.9026495e-14
12.66	4.3965965e-14
12.69	9.5008987e-14
12.73	1.9300484e-13
12.76	3.7036121e-13
12.79	6.7434259e-13
12.83	1.1698618e-12
12.86	1.9411369e-12
12.90	3.0916598e-12
12.93	4.7421371e-12
12.96	7.0263798e-12
13.00	1.0085465e-11
13.03	1.4060796e-11
13.07	1.9086878e-11
13.10	2.5284684e-11
13.13	3.2756390e-11
13.17	4.1582056e-11
13.20	5.1818543e-11
13.24	6.3500677e-11
13.27	7.6644381e-11
13.30	9.1251341e-11
13.34	1.0731463e-10
13.37	1.2482468e-10
13.41	1.4377520e-10
13.44	1.6416840e-10
13.47	1.8601957e-10
13.51	2.0936054e-10
13.54	2.3424233e-10
13.58	2.6073685e-10
13.61	2.8893788e-10
13.65	3.1896154e-10
13.68	3.5094636e-10
13.71	3.8505316e-10
13.75	4.2146485e-10
13.78	4.6038633e-10
13.82	5.0204445e-10
13.85	5.4668827e-10
13.88	5.9458948e-10
13.92	6.4604314e-10
13.95	7.0136864e-10
13.99	7.6091103e-10
14.02	8.2504250e-10
14.05	8.9416430e-10
14.09	9.6870877e-10
14.12	1.0491418e-09
14.16	1.1359655e-09
14.19	1.2297209e-09
14.22	1.3309916e-09
14.26	1.4404070e-09
14.29	1.5586462e-09
14.33	1.6864422e-09
14.36	1.8245863e-09
14.39	1.9739332e-09
14.43	2.1354062e-09
14.46	2.3100026e-09
14.50	2.4988003e-09
14.53	2.7029645e-09
14.57	2.9237543e-09
14.60	3.1625312e-09
14.63	3.4207671e-09
14.67	3.7000534e-09
14.70	4.0021110e-09
14.74	4.3288008e-09
14.77	4.6821351e-09
14.80	5.0642904e-09
14.84	5.4776202e-09
14.87	5.9246700e-09
14.91	6.4081926e-09
14.94	6.9311657e-09
14.97	7.4968094e-09
15.01	8.1086066e-09
15.04	8.7703243e-09
15.08	9.4860369e-09
15.11	1.0260151e-08
15.14	1.1097433e-08
15.18	1.2003038e-08
15.21	1.2982541e-08
15.25	1.4041974e-08
15.28	1.5187859e-08
15.31	1.6427251e-08
15.35	1.7767781e-08
15.38	1.9217702e-08
15.42	2.0785941e-08
15.45	2.2482153e-08
15.48	2.4316782e-08
15.52	2.6301123e-08
15.55	2.8447393e-08
15.59	3.0768806e-08
15.62	3.3279654e-08
15.66	3.5995396e-08
15.69	3.8932753e-08
15.72	4.2109808e-08
15.76	4.5546123e-08
15.79	4.9262853e-08
15.83	5.3282882e-08
15.86	5.7630959e-08
15.89	6.2333856e-08
15.93	6.7420526e-08
15.96	7.2922287e-08
16.00	7.8873012e-08
16.03	8.5309337e-08
16.06	9.2270890e-08
16.10	9.9800531e-08
16.13	1.0794462e-07
16.17	1.1675329e-07
16.20	1.2628079e-07
16.23	1.3658576e-07
16.27	1.4773166e-07
16.30	1.5978710e-07
16.34	1.7282632e-07
