# NeutrinoAntineutrinoInteraction/NeutrinoAntineutrinoResonanceTau interaction rates
# neutrino field: massive Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 60a1560e37035039ec25f414e0c42a2444bad49c
# log10(E/eV), 1/lambda [1/Mpc]
17.53	0.0000000e+00
17.56	0.0000000e+00
17.60	0.0000000e+00
17.63	0.0000000e+00
17.67	0.0000000e+00
17.70	0.0000000e+00
17.73	0.0000000e+00
17.77	0.0000000e+00
17.80	0.0000000e+00
17.84	0.0000000e+00
17.87	0.0000000e+00
17.90	0.0000000e+00
17.94	0.0000000e+00
17.97	0.0000000e+00
18.01	0.0000000e+00
18.04	0.0000000e+00
18.07	0.0000000e+00
18.11	0.0000000e+00
18.14	0.0000000e+00
18.18	0.0000000e+00
18.21	0.0000000e+00
18.24	0.0000000e+00
18.28	0.0000000e+00
18.31	0.0000000e+00
18.35	0.0000000e+00
18.38	0.0000000e+00
18.41	0.0000000e+00
18.45	0.0000000e+00
18.48	0.0000000e+00
18.52	0.0000000e+00
18.55	0.0000000e+00
18.59	0.0000000e+00
18.62	0.0000000e+00
18.65	0.0000000e+00
18.69	0.0000000e+00
18.72	0.0000000e+00
18.76	0.0000000e+00
18.79	0.0000000e+00
18.82	0.0000000e+00
18.86	0.0000000e+00
18.89	0.0000000e+00
18.93	0.0000000e+00
18.96	0.0000000e+00
18.99	0.0000000e+00
19.03	0.0000000e+00
19.06	0.0000000e+00
19.10	0.0000000e+00
19.13	0.0000000e+00
19.16	0.0000000e+00
19.20	0.0000000e+00
19.23	0.0000000e+00
19.27	0.0000000e+00
19.30	0.0000000e+00
19.33	0.0000000e+00
19.37	0.0000000e+00
19.40	0.0000000e+00
19.44	0.0000000e+00
19.47	4.4380208e-286
19.51	3.3727253e-265
19.54	6.1105059e-246
19.57	3.8784620e-228
19.61	1.1105638e-211
19.64	1.8124222e-196
19.68	2.0925579e-182
19.71	2.0873058e-169
19.74	2.1638428e-157
19.78	2.7655605e-146
19.81	5.1032667e-136
19.85	1.5733893e-126
19.88	9.2763646e-118
19.91	1.1848975e-109
19.95	3.6801303e-102
19.98	3.0921614e-95
20.02	7.7574518e-89
20.05	6.3656608e-83
20.08	1.8589034e-77
20.12	2.0884204e-72
20.15	9.7013348e-68
20.19	1.9917777e-63
20.22	1.9222335e-59
20.25	9.2314298e-56
20.29	2.3254388e-52
20.32	3.2259989e-49
20.36	2.5781137e-46
20.39	1.2373683e-43
20.42	3.7065695e-41
20.46	7.1808899e-39
20.49	9.2984123e-37
20.53	8.2961753e-35
20.56	5.2457052e-33
20.60	2.4125939e-31
20.63	8.2673310e-30
