# NeutrinoTaPhotonMTaPair cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: b4d40dba332f6b1ad7c4075ede4da4da0e3840ac
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	1.91316e+01	1.92526e+01	1.93737e+01	1.94947e+01	1.96158e+01	1.97368e+01	1.98579e+01	1.99789e+01	2.01000e+01	2.02211e+01	2.03421e+01	2.04632e+01	2.05842e+01	2.07053e+01	2.08263e+01	2.09474e+01	2.10684e+01	2.11895e+01	2.13105e+01	2.14316e+01	2.15526e+01	2.16737e+01	2.17947e+01	2.19158e+01	2.20368e+01	2.21579e+01	2.22789e+01	2.24000e+01	2.25211e+01	2.26421e+01	2.27632e+01	2.28842e+01	2.30053e+01	2.31263e+01	2.32474e+01	2.33684e+01	2.34895e+01	2.36105e+01	2.37316e+01	2.38526e+01	2.39737e+01	2.40947e+01	2.42158e+01	2.43368e+01	2.44579e+01	2.45789e+01	2.47000e+01	2.48211e+01	2.49421e+01	2.50632e+01	2.51842e+01	2.53053e+01	2.54263e+01	2.55474e+01	2.56684e+01	2.57895e+01	2.59105e+01	2.60316e+01	2.61526e+01	2.62737e+01	2.63947e+01	2.65158e+01	2.66368e+01	2.67579e+01	2.68789e+01	2.70000e+01
19.53	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90589e-188	1.90588e-188	1.90588e-188	1.90588e-188	1.90588e-188	1.90587e-188	1.90586e-188	1.90583e-188	1.90580e-188	1.90573e-188	1.90563e-188	1.90545e-188	1.90514e-188	1.90462e-188	1.90372e-188	1.90216e-188	1.89948e-188	1.89483e-188	1.88677e-188	1.87275e-188	1.84837e-188	1.80588e-188	1.73188e-188	1.60288e-188	1.37798e-188	9.85572e-189	3.00791e-189	-8.95548e-189	-2.98304e-188	-6.62917e-188	-1.29968e-187	-2.41107e-187	-4.35320e-187	-7.74081e-187	-1.36573e-186	-2.39939e-186	-4.20483e-186	-7.35745e-186	-1.28619e-185	-2.24672e-185	-3.92237e-185	-6.85047e-185	-1.19551e-184
19.59	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166	4.72839e-166
19.65	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146	1.37879e-146
19.71	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129	1.18648e-129
19.77	6.28882e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115	6.28883e-115
19.84	4.00250e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102	4.00257e-102
19.90	5.46293e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91	5.46341e-91
19.96	2.63176e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81	2.63273e-81
20.02	6.91934e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73	6.92811e-73
