# EMChargedPionPairProduction cumulative differential rate
# photon field: cosmic infrared and optical background radiation (upper) model of Stecker et al. 2016 (arXiv:1605.01382)
# Produced with crpropa-data version: fc42dfff4c986259559611aeb7ae6043dc0b7378
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
0.00	1.69316e+01	1.70421e+01	1.71526e+01	1.72632e+01	1.73737e+01	1.74842e+01	1.75947e+01	1.77053e+01	1.78158e+01	1.79263e+01	1.80368e+01	1.81474e+01	1.82579e+01	1.83684e+01	1.84789e+01	1.85895e+01	1.87000e+01	1.88105e+01	1.89211e+01	1.90316e+01	1.91421e+01	1.92526e+01	1.93632e+01	1.94737e+01	1.95842e+01	1.96947e+01	1.98053e+01	1.99158e+01	2.00263e+01	2.01368e+01	2.02474e+01	2.03579e+01	2.04684e+01	2.05789e+01	2.06895e+01	2.08000e+01	2.09105e+01	2.10211e+01	2.11316e+01	2.12421e+01	2.13526e+01	2.14632e+01	2.15737e+01	2.16842e+01	2.17947e+01	2.19053e+01	2.20158e+01	2.21263e+01	2.22368e+01	2.23474e+01	2.24579e+01	2.25684e+01	2.26789e+01	2.27895e+01	2.29000e+01	2.30105e+01	2.31211e+01	2.32316e+01	2.33421e+01	2.34526e+01	2.35632e+01	2.36737e+01	2.37842e+01	2.38947e+01	2.40053e+01	2.41158e+01	2.42263e+01	2.43368e+01	2.44474e+01	2.45579e+01	2.46684e+01	2.47789e+01	2.48895e+01	2.50000e+01
15.19	1.24422e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24823e-14	1.24822e-14	1.24822e-14	1.24822e-14	1.24821e-14	1.24821e-14	1.24820e-14	1.24819e-14	1.24818e-14	1.24816e-14	1.24814e-14	1.24811e-14	1.24807e-14	1.24802e-14
15.25	1.77592e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57478e-13	2.57477e-13	2.57477e-13	2.57477e-13	2.57477e-13
15.31	6.54942e-13	1.32751e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12	1.32858e-12
15.38	1.63350e-12	4.09798e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12	4.22634e-12
15.44	3.25740e-12	9.46101e-12	1.02971e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11	1.03011e-11
15.50	5.47659e-12	1.79627e-11	2.07173e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11	2.08771e-11
15.56	8.21305e-12	2.95351e-11	3.60911e-11	3.69683e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11	3.69777e-11
15.62	1.13943e-11	4.37836e-11	5.64583e-11	5.91392e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11	5.93313e-11
15.68	1.49933e-11	6.03890e-11	8.14051e-11	8.75205e-11	8.84378e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11	8.84554e-11
