# NeutrinoPhotonNeutrinoTopPair cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: b4d40dba332f6b1ad7c4075ede4da4da0e3840ac
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
24.02	5.44306e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66	5.44347e-66
24.09	3.55047e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59	3.55195e-59
24.15	3.11647e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53	3.12193e-53
24.21	4.80399e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48	4.83180e-48
24.27	1.62826e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43	1.65357e-43
24.33	1.46201e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39	1.51358e-39
24.39	4.07950e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36	4.36640e-36
24.45	4.06236e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33	4.57948e-33
24.51	1.63394e-30	1.98468e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30	1.98469e-30
24.57	2.96070e-28	3.98058e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28	3.98068e-28
