# NeutrinoPhotonNeutrinoBottomPair cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: b4d40dba332f6b1ad7c4075ede4da4da0e3840ac
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
20.81	0.00000e+00	2.86164e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84	3.16748e-84
20.87	0.00000e+00	1.45651e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75	1.70389e-75
20.93	0.00000e+00	5.30368e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68	6.66462e-68
20.99	0.00000e+00	1.94262e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61	2.66823e-61
21.05	0.00000e+00	9.62822e-56	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55	1.47250e-55
21.11	0.00000e+00	8.37021e-51	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50	1.45231e-50
21.17	0.00000e+00	1.59903e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46	3.21618e-46
21.23	0.00000e+00	8.16834e-43	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42	1.95595e-42
21.29	0.00000e+00	1.32374e-39	3.91152e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39	3.91158e-39
21.35	0.00000e+00	7.90163e-37	3.02415e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36	3.02457e-36
21.41	0.00000e+00	1.97948e-34	1.04038e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33	1.04126e-33
